sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int,draw_idx
TNG50-1,50,1.0,300297,0.07616115,-0.02871327,1.32932357,-1.20341347,14
TNG50-1,50,1.0,300297,0.00890244,-0.08624452,0.8260334,1.38510263,15
TNG50-1,50,1.0,300297,0.04934215,-0.01522826,1.33596508,-0.51160839,16
TNG50-1,50,1.0,300297,-0.05476162,0.07379142,1.07923723,0.37410809,17
TNG50-1,50,1.0,300297,-0.01965804,-0.01844541,1.0842477,-0.01962042,18
TNG50-1,50,1.0,300297,0.0499553,0.05416398,0.25033881,0.16795198,19
TNG50-1,50,1.0,300297,-0.03749854,0.0358782,1.29407597,0.39907438,20
TNG50-1,50,1.0,300297,-0.00025373,0.11834408,0.54238,-1.29168017,21
TNG50-1,50,1.0,300297,-0.00327305,0.02269498,1.1418405,-0.94178457,22
TNG50-1,50,1.0,300297,-0.1181475,0.0038221,0.97736675,0.79531545,23
TNG50-1,50,1.0,300297,-0.00343801,0.0044696,0.4768387,0.7860219,24
TNG50-1,50,1.0,300297,-0.02094307,0.01392402,1.03501951,0.1734569,25
TNG50-1,50,1.0,300297,-0.00829442,-0.01299526,0.76982399,1.40098481,26
TNG50-1,50,1.0,300297,-0.03597406,-0.02542186,0.4821653,-1.43286866,27
TNG50-1,50,1.0,300297,-0.06444531,0.023052,1.23338745,1.26403525,28
TNG50-1,50,1.0,300297,-0.04067675,-0.03163179,1.11786876,-0.20954442,29
TNG50-1,50,1.0,300297,-0.02633905,-0.09334547,0.84700099,1.29544099,30
TNG50-1,50,1.0,300297,0.03034662,-0.06551471,1.07897681,-0.10633224,31
TNG50-1,50,1.0,300297,-0.02799123,0.08234404,1.01429378,0.84888116,32
TNG50-1,50,1.0,300297,0.00549614,-0.01595112,0.724377,1.52046326,33
TNG50-1,50,1.0,300297,0.0100565,0.03841624,0.509416,1.17532772,34
TNG50-1,50,1.0,300297,-0.02704482,-0.03489029,1.0754606,-1.29017726,35
TNG50-1,50,1.0,300297,0.04857031,0.04446269,1.17496999,0.89474456,36
TNG50-1,50,1.0,300297,-0.01875267,0.02011653,0.70300701,-0.11569339,37
TNG50-1,50,1.0,300297,-0.02805446,0.09955196,0.85847318,-0.66254445,38
TNG50-1,50,1.0,300297,0.05524348,0.06583009,0.68909422,0.66646771,39
TNG50-1,50,1.0,300297,0.00684899,0.0367844,0.37227965,-0.20749017,40
TNG50-1,50,1.0,300297,-0.11958771,-0.02943712,1.20703324,0.27636153,41
TNG50-1,50,1.0,300297,-0.13293982,-0.05878789,0.66913677,0.88700456,42
TNG50-1,50,1.0,300297,0.07967198,-0.0070133,1.1699507,1.01348133,43
TNG50-1,50,1.0,300297,0.00414504,0.00095186,1.19279736,-0.10313165,44
TNG50-1,50,1.0,300297,-0.0086938,-0.02044659,0.717741,-0.18710056,45
TNG50-1,50,1.0,300297,-0.11092664,0.03525696,1.15701093,-0.2729415,46
TNG50-1,50,1.0,300297,-0.00731309,0.00387572,1.38947776,0.55525288,47
TNG50-1,50,1.0,300297,-0.05273393,-0.00012093,1.03356812,1.40637189,48
TNG50-1,50,1.0,300297,-0.01577934,0.07620541,1.0893181,-0.7289213,49
TNG50-1,50,1.0,237548,-0.02784346,0.11239052,1.35734843,-0.74340717,0
TNG50-1,50,1.0,237548,-0.02951761,0.05939716,0.42374309,-0.01372545,1
TNG50-1,50,1.0,237548,-0.04264049,-0.06050743,0.87393105,0.99359258,2
TNG50-1,50,1.0,237548,0.02220931,0.04379474,1.18525242,-1.5473623,3
TNG50-1,50,1.0,237548,0.05537684,-0.03230139,1.32100577,1.22995838,4
TNG50-1,50,1.0,237548,0.02296029,0.070049,0.69677103,0.09815453,5
TNG50-1,50,1.0,237548,-0.00220082,0.03164947,1.28929943,0.3571089,6
TNG50-1,50,1.0,237548,0.09459892,-0.05114209,0.9916565,-0.07507385,7
TNG50-1,50,1.0,237548,-0.00093472,0.05525776,1.38231922,-0.80564128,8
TNG50-1,50,1.0,237548,0.06847147,0.02644778,0.42768526,-0.38387662,9
TNG50-1,50,1.0,237548,-0.05490577,0.01992095,0.65050941,0.00720491,10
TNG50-1,50,1.0,237548,0.01043593,0.00149927,1.26821392,-0.22915701,11
TNG50-1,50,1.0,237548,-0.04946541,-0.02618301,0.81300567,0.26623665,12
TNG50-1,50,1.0,237548,-0.04636203,0.03086458,0.9802706,-1.47193294,13
TNG50-1,50,1.0,237548,-0.04070029,0.11007913,1.32817028,0.67080155,14
TNG50-1,50,1.0,237548,0.00305359,0.09541039,0.99158241,0.14896502,15
TNG50-1,50,1.0,237548,-0.02320386,-0.0092196,1.0811908,1.2960321,16
TNG50-1,50,1.0,237548,-0.10354741,-0.1051954,1.20591509,-0.01879008,17
TNG50-1,50,1.0,237548,-0.0218002,-0.02737932,0.38101243,-1.45498254,18
TNG50-1,50,1.0,237548,-0.03129604,0.00730412,1.20901111,0.98045099,19
TNG50-1,50,1.0,237548,-0.08744984,0.01426155,0.78290387,1.38730139,20
TNG50-1,50,1.0,237548,0.02263563,0.04492264,0.28910898,0.35678334,21
TNG50-1,50,1.0,237548,0.0332581,0.03630771,1.38320408,-0.3695767,22
TNG50-1,50,1.0,237548,0.03083511,0.03704654,1.28371593,0.15326307,23
TNG50-1,50,1.0,237548,0.08516072,-0.03167149,0.73974038,1.1575273,24
TNG50-1,50,1.0,237548,-0.05610259,-0.02615166,0.9086249,-1.30680079,25
TNG50-1,50,1.0,237548,-0.05487086,-0.05407297,0.5918182,-1.39552248,26
TNG50-1,50,1.0,237548,-0.00172068,0.01299736,0.97886652,1.04804368,27
TNG50-1,50,1.0,237548,-0.0059531,0.04325853,0.42306707,-1.0427722,28
TNG50-1,50,1.0,237548,0.00667893,0.05345142,1.22209378,0.64136543,29
TNG50-1,50,1.0,237548,0.04179794,-0.12541334,0.97127032,1.301597,30
TNG50-1,50,1.0,237548,-0.01279159,0.02352539,0.52394162,-0.81409198,31
TNG50-1,50,1.0,237548,0.05164271,-0.05210199,1.28703825,1.36988937,32
TNG50-1,50,1.0,237548,-0.03856593,0.02951026,0.8783058,0.97225612,33
TNG50-1,50,1.0,237548,-0.02534939,-0.05243335,1.04726851,0.58001308,34
TNG50-1,50,1.0,237548,-0.0555549,0.0367257,0.86672061,0.10494764,35
TNG50-1,50,1.0,237548,-0.17057409,-0.03237055,1.273001,-0.87103823,36
TNG50-1,50,1.0,237548,-0.08750754,-0.03131041,0.87770143,0.25918906,37
TNG50-1,50,1.0,237548,0.04474697,0.0401757,0.87028527,-1.42660464,38
TNG50-1,50,1.0,237548,0.05512741,-0.02758014,0.86907263,-0.27950198,39
TNG50-1,50,1.0,237548,-0.06395546,0.04793992,1.25095834,0.44650758,40
TNG50-1,50,1.0,237548,0.0465725,0.03709605,1.06338896,1.21972066,41
TNG50-1,50,1.0,237548,-0.12142076,-0.00556355,1.0030141,-0.95825883,42
TNG50-1,50,1.0,237548,-0.05157458,-0.02267503,0.79238558,-1.43950613,43
TNG50-1,50,1.0,237548,-0.02337905,0.06381128,0.3513779,-1.5595558,44
TNG50-1,50,1.0,237548,0.05268611,0.04149917,1.33212531,0.99146335,45
TNG50-1,50,1.0,237548,0.09032131,0.08212444,0.35317738,-0.43417869,46
TNG50-1,50,1.0,237548,-0.02315634,-0.08713873,0.52446501,-1.20525539,47
TNG50-1,50,1.0,237548,-0.00342144,-0.0144547,1.06447223,0.95593336,48
TNG50-1,50,1.0,237548,0.05203556,-0.02276811,0.89782045,-1.25738123,49
TNG50-1,50,1.0,25245,-0.0455542,0.02717088,0.55491454,1.49651311,0
TNG50-1,50,1.0,25245,0.0019148,0.05120063,1.03942376,0.96060462,1
TNG50-1,50,1.0,25245,0.014004,-0.10758591,1.18455202,-0.20512772,2
TNG50-1,50,1.0,25245,-0.02006807,-0.00443808,0.65066278,-0.15440333,3
TNG50-1,50,1.0,25245,0.00752789,-0.06104682,0.80760399,0.05131272,4
TNG50-1,50,1.0,25245,0.01173512,0.04654752,0.78752168,0.8443797,5
TNG50-1,50,1.0,25245,-0.06133931,-0.04561243,1.11817072,0.72426483,6
TNG50-1,50,1.0,25245,0.03575834,-0.01414683,0.96172515,-0.69685979,7
TNG50-1,50,1.0,25245,0.0316337,0.04681283,1.06349094,-0.14321293,8
TNG50-1,50,1.0,25245,-0.03513646,0.06541469,0.44668193,0.55648264,9
TNG50-1,50,1.0,25245,-0.06620948,0.04414508,0.39088623,-1.33523151,10
TNG50-1,50,1.0,25245,0.0052159,0.03765162,1.30608396,-1.23438782,11
TNG50-1,50,1.0,25245,-0.04221351,-0.0593642,0.73199986,1.01858721,12
TNG50-1,50,1.0,25245,0.01344287,-0.05085683,1.17812909,1.34903856,13
TNG50-1,50,1.0,25245,-0.03966898,-0.06701954,0.7239336,-1.00874927,14
TNG50-1,50,1.0,25245,0.0748779,-0.05279964,1.1841156,1.30923391,15
TNG50-1,50,1.0,25245,-0.03437277,0.00790936,1.01162051,1.11684418,16
TNG50-1,50,1.0,25245,-0.04469504,0.05027644,1.04471313,-1.1096912,17
TNG50-1,50,1.0,25245,0.00119906,0.05009701,0.58888903,-1.11097963,18
TNG50-1,50,1.0,25245,-0.07993152,-0.09257784,1.09817861,-0.02871019,19
TNG50-1,50,1.0,25245,-0.04329088,-0.00181706,0.42781364,0.9017344,20
TNG50-1,50,1.0,25245,-0.08280508,-0.01370115,1.31381684,-0.027343,21
TNG50-1,50,1.0,25245,0.01061371,-0.11586195,1.20233364,1.01141529,22
TNG50-1,50,1.0,25245,0.046384,0.04149383,1.20109744,-1.15370978,23
TNG50-1,50,1.0,25245,-0.02148424,0.04009946,1.18408628,-0.79376743,24
TNG50-1,50,1.0,25245,0.06271625,-0.03038457,0.85722907,0.7180243,25
TNG50-1,50,1.0,25245,-0.04250997,-0.01547636,1.06382653,0.02854214,26
TNG50-1,50,1.0,25245,-0.02331942,0.00727457,0.99944333,-0.28358393,27
TNG50-1,50,1.0,25245,0.04474206,0.02068959,0.24158146,1.05472822,28
TNG50-1,50,1.0,25245,0.03580518,-0.03243523,0.57644818,-1.13125686,29
TNG50-1,50,1.0,25245,0.02281826,-0.04295287,1.02348858,-0.28848422,30
TNG50-1,50,1.0,25245,0.05549723,-0.05429313,0.68222498,1.26712026,31
TNG50-1,50,1.0,25245,-0.00257329,0.07444629,1.29256301,1.28897072,32
TNG50-1,50,1.0,25245,0.01514827,0.06097853,1.12509955,-0.41763541,33
TNG50-1,50,1.0,25245,-0.0340586,-0.0546194,0.38793969,-0.23047074,34
TNG50-1,50,1.0,25245,0.09630198,-0.04478995,0.2727814,-1.3314024,35
TNG50-1,50,1.0,25245,-0.02250559,-0.05303015,0.52156468,-0.89833224,36
TNG50-1,50,1.0,25245,-0.0106487,-0.0742499,0.80642252,-1.5152884,37
TNG50-1,50,1.0,25245,0.01047976,0.09755273,0.59614039,0.10499603,38
TNG50-1,50,1.0,25245,0.03335785,-0.03671739,1.28163264,1.53393946,39
TNG50-1,50,1.0,25245,0.03284385,0.03797795,1.05151616,-1.11072402,40
TNG50-1,50,1.0,25245,-0.13545827,-0.01693043,0.85840786,1.41388232,41
TNG50-1,50,1.0,25245,0.08835098,-0.01097553,0.86077525,-0.2917609,42
TNG50-1,50,1.0,25245,0.08049185,-0.01444755,1.16947418,-1.41273737,43
TNG50-1,50,1.0,25245,0.0626189,0.01837491,0.82107093,-1.06709949,44
TNG50-1,50,1.0,25245,0.00732665,-0.00924242,1.15912543,-0.14722134,45
TNG50-1,50,1.0,25245,0.06238496,0.03727088,0.67650424,-0.92740865,46
TNG50-1,50,1.0,25245,0.01310366,0.05777437,0.97902122,0.52975109,47
TNG50-1,50,1.0,25245,0.01248004,-0.03101623,0.91735082,-0.82764195,48
TNG50-1,50,1.0,25245,0.03490918,0.01020997,0.36301118,0.86357642,49
TNG50-1,50,1.0,291550,-0.0568008,0.06852522,0.69523154,-1.25701375,0
TNG50-1,50,1.0,291550,0.03957192,0.05223549,1.20048016,-0.89817925,1
TNG50-1,50,1.0,291550,-0.02517177,-0.05563744,0.93887778,-1.24820159,2
TNG50-1,50,1.0,291550,-0.02231471,0.02171242,1.12273663,1.34336113,3
TNG50-1,50,1.0,291550,0.05415289,-0.00856444,0.83219501,1.1663682,4
TNG50-1,50,1.0,291550,-0.01310574,-3.28e-05,1.0335215,0.80014544,5
TNG50-1,50,1.0,291550,0.01119468,0.08296865,1.22699136,-1.50135844,6
TNG50-1,50,1.0,291550,-0.00138861,-0.02175821,0.86190268,0.0676586,7
TNG50-1,50,1.0,291550,-0.004697,0.03396605,1.19106305,-0.81769492,8
TNG50-1,50,1.0,291550,-0.0659821,-0.08725375,1.05739572,-1.33386384,9
TNG50-1,50,1.0,291550,0.04289681,0.0035983,1.0393574,-1.50504128,10
TNG50-1,50,1.0,291550,0.01109937,0.04654744,0.45616499,0.68100048,11
TNG50-1,50,1.0,291550,0.04068925,-0.00751143,0.69365519,-0.38013783,12
TNG50-1,50,1.0,291550,0.00576621,0.03074052,0.82330688,0.27887744,13
TNG50-1,50,1.0,291550,0.05280668,-0.04052837,1.30672008,0.86219837,14
TNG50-1,50,1.0,291550,0.00758072,-0.02331167,1.13693896,-0.16243924,15
TNG50-1,50,1.0,291550,0.06861028,-0.00673355,1.35893643,-1.16483866,16
TNG50-1,50,1.0,291550,-0.04527662,-0.02712444,0.91893441,1.39283057,17
TNG50-1,50,1.0,291550,-0.03952978,0.04491918,1.30216415,0.46123283,18
TNG50-1,50,1.0,291550,0.08935424,0.05465659,1.37606733,-0.94558501,19
TNG50-1,50,1.0,291550,0.04135264,0.03238339,1.09395861,0.57415935,20
TNG50-1,50,1.0,291550,0.0932788,-0.1265793,0.68761899,-0.22511897,21
TNG50-1,50,1.0,291550,0.0306463,-0.0159046,1.02992431,0.91886282,22
TNG50-1,50,1.0,291550,-0.01390359,0.0421049,1.32829357,0.69122937,23
TNG50-1,50,1.0,291550,0.0933656,-0.0081795,0.91799385,-0.75045218,24
TNG50-1,50,1.0,291550,-0.09092549,-0.01113442,1.00734814,0.75575825,25
TNG50-1,50,1.0,291550,0.03999438,0.04675928,0.32254421,0.15851672,26
TNG50-1,50,1.0,291550,-0.12699502,0.04932579,1.28581314,0.54285212,27
TNG50-1,50,1.0,291550,0.07531222,0.02992645,0.76251048,-0.32913205,28
TNG50-1,50,1.0,291550,-0.05138211,-0.07442159,0.71713041,-1.24550727,29
TNG50-1,50,1.0,291550,-0.01530986,-0.05594898,0.54074504,-1.4578382,30
TNG50-1,50,1.0,291550,-0.04834978,0.01966398,0.5436747,0.91681539,31
TNG50-1,50,1.0,291550,0.02960761,-0.10401039,1.05013962,-0.68789339,32
TNG50-1,50,1.0,291550,-0.00923924,0.08198951,0.68326587,0.28027914,33
TNG50-1,50,1.0,291550,0.06910561,0.00680708,1.0618804,1.07133611,34
TNG50-1,50,1.0,291550,-0.03295119,-0.03520267,0.46289152,1.41438292,35
TNG50-1,50,1.0,291550,-0.05904126,-0.02657747,0.73617416,1.47623733,36
TNG50-1,50,1.0,291550,-0.02354234,0.06035134,1.36509838,0.96005979,37
TNG50-1,50,1.0,291550,0.08189638,-0.06298211,1.2422696,0.06912604,38
TNG50-1,50,1.0,291550,0.05215147,-0.09614979,0.44544284,-0.73439798,39
TNG50-1,50,1.0,291550,0.05783646,-0.04966264,0.89395197,-1.51608844,40
TNG50-1,50,1.0,291550,-0.02755499,0.01476747,0.64434909,-0.86192827,41
TNG50-1,50,1.0,291550,-0.06598503,0.08010171,0.53680441,-0.82784668,42
TNG50-1,50,1.0,291550,0.07107987,0.06086285,1.36054413,0.08227129,43
TNG50-1,50,1.0,291550,-0.06887665,-0.02181895,1.30944793,0.40031374,44
TNG50-1,50,1.0,291550,0.00030476,0.01415505,0.37771809,1.5083966,45
TNG50-1,50,1.0,291550,-0.03325714,0.01739786,0.84591532,-0.34339591,46
TNG50-1,50,1.0,291550,0.00376992,0.01108166,0.71855943,1.37749016,47
TNG50-1,50,1.0,291550,-0.08546038,-0.0984687,1.05910415,0.96522999,48
TNG50-1,50,1.0,291550,0.04253487,-0.0156895,1.19615277,0.65023047,49
TNG50-1,50,1.0,191613,0.0183688,0.05706839,0.69168802,1.07372814,0
TNG50-1,50,1.0,191613,0.02758374,0.02484812,0.89545482,-1.00487926,1
TNG50-1,50,1.0,191613,0.07388736,-0.0214099,0.63919014,1.45304521,2
TNG50-1,50,1.0,191613,0.04259119,-0.009578,1.25815558,1.30500747,3
TNG50-1,50,1.0,191613,0.05280913,-0.08700754,1.05744785,-0.37370112,4
TNG50-1,50,1.0,191613,0.00761689,-0.03830188,0.92645705,1.14294961,5
TNG50-1,50,1.0,191613,-0.02259047,0.03674206,0.65187004,1.28684833,6
TNG50-1,50,1.0,191613,0.06348787,-0.03865975,1.23436969,-0.3855104,7
TNG50-1,50,1.0,191613,-0.06346084,0.11935202,0.73528974,1.22285802,8
TNG50-1,50,1.0,191613,0.07627774,-0.02482245,1.16624761,0.53313292,9
TNG50-1,50,1.0,191613,0.03958646,-0.04638521,1.23361615,-0.57854712,10
TNG50-1,50,1.0,191613,-0.01681394,0.01685538,1.0549986,-0.11379938,11
TNG50-1,50,1.0,191613,-0.07946723,0.01909617,1.23516716,1.31440048,12
TNG50-1,50,1.0,191613,-0.00351722,0.06826195,1.01989755,0.43670444,13
TNG50-1,50,1.0,191613,-0.03175399,-0.01281251,0.91566353,0.46501277,14
TNG50-1,50,1.0,191613,-0.07912821,-0.04442161,1.08057128,0.71189855,15
TNG50-1,50,1.0,191613,-0.02857664,-0.02915538,0.3712983,0.77567109,16
TNG50-1,50,1.0,191613,0.04515259,0.06016416,0.77272892,-0.5128063,17
TNG50-1,50,1.0,191613,-0.0004966,0.08205306,1.05064836,1.09911319,18
TNG50-1,50,1.0,191613,-0.01206688,-0.02981915,0.35708454,0.27587458,19
TNG50-1,50,1.0,191613,-0.07841261,-0.00749543,1.1292488,1.48952013,20
TNG50-1,50,1.0,191613,-0.00912203,0.06914921,0.81221054,0.17108867,21
TNG50-1,50,1.0,191613,0.07868473,0.03676787,0.98727728,-0.96081067,22
TNG50-1,50,1.0,191613,0.00188329,-0.02942558,0.50147199,-1.35374092,23
TNG50-1,50,1.0,191613,-0.01807597,-0.05934848,1.01781869,0.59024404,24
TNG50-1,50,1.0,191613,0.03738733,-0.03383005,1.36739217,0.19818793,25
TNG50-1,50,1.0,191613,0.06327098,0.0411531,1.13806118,1.1563599,26
TNG50-1,50,1.0,191613,0.06902326,-0.07596851,1.13096764,1.10133517,27
TNG50-1,50,1.0,191613,0.0172192,0.00881583,1.05882286,-0.38138997,28
TNG50-1,50,1.0,191613,-0.0820999,-0.01963348,0.7045052,1.54945747,29
TNG50-1,50,1.0,191613,0.04960154,-0.03794954,0.7323311,1.09483839,30
TNG50-1,50,1.0,191613,-0.01962363,-0.02569293,1.31008347,-1.34759045,31
TNG50-1,50,1.0,191613,-0.02632501,0.0424051,1.35333046,-0.50978087,32
TNG50-1,50,1.0,191613,-0.04869988,0.02527869,1.24140897,0.47179553,33
TNG50-1,50,1.0,191613,0.02711717,0.05040113,1.00741674,-1.43153423,34
TNG50-1,50,1.0,191613,0.04785156,-0.04202294,0.88127324,-0.66280956,35
TNG50-1,50,1.0,191613,-0.0333866,-0.0852816,0.99744017,0.16289685,36
TNG50-1,50,1.0,191613,0.03214072,0.00783857,0.59565149,1.43900525,37
TNG50-1,50,1.0,191613,0.05496367,-0.00202414,0.95040156,1.15950619,38
TNG50-1,50,1.0,191613,0.0183022,-0.02587566,0.69299105,-1.45990172,39
TNG50-1,50,1.0,191613,2.774e-05,-0.10035633,0.24219948,0.91864121,40
TNG50-1,50,1.0,191613,-0.00761894,0.04171427,0.79275417,-1.10755346,41
TNG50-1,50,1.0,191613,-0.03281068,-0.14891852,0.83539929,1.32519828,42
TNG50-1,50,1.0,191613,0.03805692,0.03419315,0.66109536,0.5186905,43
TNG50-1,50,1.0,191613,0.0569735,0.03191663,0.95356173,-1.1169685,44
TNG50-1,50,1.0,191613,0.00657908,0.02879327,0.41980877,1.52184819,45
TNG50-1,50,1.0,191613,-0.02223951,-0.00470672,0.81931612,-1.23047293,46
TNG50-1,50,1.0,191613,0.0245892,-0.11513198,0.45144045,-0.94969767,47
TNG50-1,50,1.0,191613,-0.04515455,-0.0817194,0.97083172,-1.33447689,48
TNG50-1,50,1.0,191613,0.06287352,-0.04321229,1.20625013,-0.3973205,49
TNG50-1,50,1.0,110864,0.04261838,-0.02818478,1.34662659,0.01397903,0
TNG50-1,50,1.0,110864,-0.08938119,0.0413257,1.30353029,-0.32233812,1
TNG50-1,50,1.0,110864,-0.03986774,0.04710286,1.29140539,0.39357105,2
TNG50-1,50,1.0,110864,0.01198408,-0.01101747,0.39280367,1.50152315,3
TNG50-1,50,1.0,110864,-0.02231236,-0.0501836,0.39214213,0.77633467,4
TNG50-1,50,1.0,110864,-0.00866121,-0.10910837,0.82917009,-1.3490607,5
TNG50-1,50,1.0,110864,-0.05540026,0.02672763,1.04224644,-0.25024354,6
TNG50-1,50,1.0,110864,0.01727367,0.02247741,0.89773365,-0.95331203,7
TNG50-1,50,1.0,110864,0.00098034,-0.10711767,0.80570335,-1.08097166,8
TNG50-1,50,1.0,110864,0.03778359,0.02331556,0.5410361,0.56950294,9
TNG50-1,50,1.0,110864,-0.00241529,0.04091449,0.77683958,0.75560796,10
TNG50-1,50,1.0,110864,-0.03143707,-0.1403051,0.7643346,-0.04418816,11
TNG50-1,50,1.0,110864,0.00685155,-0.05310671,0.29162647,-0.1556712,12
TNG50-1,50,1.0,110864,0.01814469,0.12170194,1.26164262,-0.43062929,13
TNG50-1,50,1.0,110864,9.686e-05,0.00113724,0.67544924,1.40888361,14
TNG50-1,50,1.0,110864,0.06140873,0.11231046,0.36234873,-0.69005758,15
TNG50-1,50,1.0,110864,-0.0542864,0.00965528,1.24769233,-0.89708474,16
TNG50-1,50,1.0,110864,0.04543021,0.05373956,1.07740988,1.39726584,17
TNG50-1,50,1.0,110864,-0.06097053,-0.0165543,1.08041612,0.18857845,18
TNG50-1,50,1.0,110864,0.03264865,-0.03457563,0.52529841,-1.1603591,19
TNG50-1,50,1.0,110864,-0.10274975,-0.08099477,0.86051745,0.93749675,20
TNG50-1,50,1.0,110864,-0.01495246,0.02599127,0.82428639,0.36986366,21
TNG50-1,50,1.0,110864,0.04768683,-0.0434392,0.85401457,0.95243326,22
TNG50-1,50,1.0,110864,-0.02072522,-0.04885177,1.01721937,0.31953022,23
TNG50-1,50,1.0,110864,-0.00520392,-0.0788148,1.24781204,1.14242588,24
TNG50-1,50,1.0,110864,0.01316303,0.00098408,1.36251865,0.7410756,25
TNG50-1,50,1.0,110864,-0.11686672,0.03747877,1.16306035,0.57255704,26
TNG50-1,50,1.0,110864,0.01410091,-0.01243882,0.2693609,1.12000972,27
TNG50-1,50,1.0,110864,-0.04854155,-0.01678626,0.58978447,-0.69408791,28
TNG50-1,50,1.0,110864,0.0461277,0.07605458,1.2248788,-1.32398477,29
TNG50-1,50,1.0,110864,-0.00621697,-0.08108438,1.16001062,-1.43422246,30
TNG50-1,50,1.0,110864,0.01216356,0.09015432,0.93440213,-0.97523466,31
TNG50-1,50,1.0,110864,-0.06107323,-0.06777562,0.78451958,-0.12006323,32
TNG50-1,50,1.0,110864,0.03813273,-0.00620207,1.34188861,-1.54710911,33
TNG50-1,50,1.0,110864,-0.00348232,0.01825749,1.34601583,0.52713326,34
TNG50-1,50,1.0,110864,-0.07760079,0.04883005,0.80818711,1.42167228,35
TNG50-1,50,1.0,110864,-0.02789342,-0.08009349,0.84956603,-0.25013859,36
TNG50-1,50,1.0,110864,0.03102417,0.00816345,0.90879782,0.14490196,37
TNG50-1,50,1.0,110864,0.0041442,-0.0308464,1.12829161,1.43754469,38
TNG50-1,50,1.0,110864,0.03287544,0.04962861,0.96952624,-1.19180031,39
TNG50-1,50,1.0,110864,-0.02082258,-0.03146302,0.78488253,-0.32285215,40
TNG50-1,50,1.0,110864,0.05785836,-0.09698206,1.20528139,1.53019045,41
TNG50-1,50,1.0,110864,0.06777901,0.01821571,1.37401258,-1.1298627,42
TNG50-1,50,1.0,110864,-0.09040368,-0.00162967,0.96555051,1.1971664,43
TNG50-1,50,1.0,110864,0.02673953,0.08869811,0.73850671,-0.29162635,44
TNG50-1,50,1.0,110864,0.0729563,0.04804216,1.23510513,0.05339175,45
TNG50-1,50,1.0,110864,0.02120589,-0.04398171,1.08856367,1.01892301,46
TNG50-1,50,1.0,110864,-0.00479105,0.04859238,1.12691616,1.52365998,47
TNG50-1,50,1.0,110864,-0.06897601,0.00480649,0.57383539,-1.48700494,48
TNG50-1,50,1.0,110864,-0.01823413,0.03561888,0.27996513,-0.47776254,49
TNG50-1,50,1.0,70417,-0.05572113,0.03678316,1.06100125,-1.54626825,0
TNG50-1,50,1.0,70417,0.07632571,-0.02428635,0.60999601,1.40907152,1
TNG50-1,50,1.0,70417,-0.02147626,-0.00245746,1.13656645,-0.50693258,2
TNG50-1,50,1.0,70417,0.07152264,-0.05208737,1.32076924,-0.65798964,3
TNG50-1,50,1.0,70417,-0.10548216,-0.0514323,0.85229935,-0.60639398,4
TNG50-1,50,1.0,70417,-0.02132078,-0.09665507,0.55301204,1.53932817,5
TNG50-1,50,1.0,70417,0.07614516,-0.03163358,1.10441341,-0.63994898,6
TNG50-1,50,1.0,70417,-0.00711747,0.06394263,1.00829626,1.29276016,7
TNG50-1,50,1.0,70417,-0.12277272,0.0708465,1.25885092,1.2527614,8
TNG50-1,50,1.0,70417,-0.0479956,0.02836964,0.23295093,1.1154335,9
TNG50-1,50,1.0,70417,0.01401633,0.05028006,0.30938605,-1.0726641,10
TNG50-1,50,1.0,70417,0.07178042,0.0405004,0.61092072,0.50186837,11
TNG50-1,50,1.0,70417,-0.01438305,0.0086724,1.34006903,-0.37732356,12
TNG50-1,50,1.0,70417,0.05476997,-0.12180259,1.14446293,-0.08540489,13
TNG50-1,50,1.0,70417,0.01974658,0.1132809,1.23517953,-1.08656751,14
TNG50-1,50,1.0,70417,-0.02059267,-0.01036163,1.30283657,1.49923895,15
TNG50-1,50,1.0,70417,0.03935129,-0.01061484,1.03449025,-0.73642322,16
TNG50-1,50,1.0,70417,0.04802348,0.07303781,1.0377673,1.1263181,17
TNG50-1,50,1.0,70417,-0.01437073,0.00798777,0.32726651,-1.38155517,18
TNG50-1,50,1.0,70417,-0.03597185,0.12590675,0.70919081,0.91835157,19
TNG50-1,50,1.0,70417,-0.08085667,-0.04155133,1.33478445,0.93249783,20
TNG50-1,50,1.0,70417,0.02088832,0.0518195,1.35752975,-0.75102262,21
TNG50-1,50,1.0,70417,-0.02881641,-0.01226524,0.3498522,0.21189646,22
TNG50-1,50,1.0,70417,0.02611534,0.00501968,0.6077944,-0.63563021,23
TNG50-1,50,1.0,70417,0.01463775,-0.04403704,1.36751535,-0.90911488,24
TNG50-1,50,1.0,70417,0.0176076,-0.03148699,0.52570112,0.37144598,25
TNG50-1,50,1.0,70417,-0.00821237,0.06451779,0.96708803,0.70791298,26
TNG50-1,50,1.0,70417,-0.06377651,0.02589717,0.68730277,0.66793615,27
TNG50-1,50,1.0,70417,0.02363917,0.02116501,0.8729564,1.06335206,28
TNG50-1,50,1.0,70417,0.04189937,-0.08162014,0.76268999,0.67619906,29
TNG50-1,50,1.0,70417,0.11625483,-0.08021232,1.12161177,-0.3693004,30
TNG50-1,50,1.0,70417,-0.02969814,-0.04613525,0.93860051,1.50545423,31
TNG50-1,50,1.0,70417,-0.05236629,-0.01980089,1.23466735,1.43204965,32
TNG50-1,50,1.0,70417,-0.0583729,-0.00513767,1.05719671,-0.15102521,33
TNG50-1,50,1.0,70417,-0.00250084,0.01581708,1.32246158,1.48017167,34
