sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,67,0.5,-1,0.03844829,0.01456026,1.27571134,-0.76910425
TNG50-1,67,0.5,-1,0.04095521,0.11963384,0.92471272,0.6633875
TNG50-1,67,0.5,-1,-0.02675436,-0.05286934,0.77334194,0.49149814
TNG50-1,67,0.5,-1,-0.02015813,-0.09489072,1.00086667,-0.15299896
TNG50-1,67,0.5,-1,0.02705654,0.06432951,1.27079597,0.41609212
TNG50-1,67,0.5,-1,-0.04137921,-0.04134046,1.19423182,-1.06973406
TNG50-1,67,0.5,-1,-0.0205267,-0.00103532,0.53137675,0.54452694
TNG50-1,67,0.5,-1,0.00447964,-0.02929591,1.37158933,-0.72064775
TNG50-1,67,0.5,-1,0.04979693,0.01340814,0.73143615,-0.71365683
TNG50-1,67,0.5,-1,-0.03022993,-0.04752681,0.20247213,-1.06129303
TNG50-1,67,0.5,-1,-0.09211922,-0.008997,1.39384522,-0.52660276
TNG50-1,67,0.5,-1,-0.09582987,0.02249077,1.26565271,-0.53014043
TNG50-1,67,0.5,-1,-0.06297065,-0.05041544,0.77261036,-0.14395088
TNG50-1,67,0.5,-1,-0.06565839,-0.0350042,1.35045195,-0.97257581
TNG50-1,67,0.5,-1,-0.00773054,-0.01736914,0.86616149,-0.96444527
TNG50-1,67,0.5,-1,-0.05944401,-0.07144077,0.76110365,0.13112559
TNG50-1,67,0.5,-1,-0.03513775,-0.02112805,0.86790793,-1.16591602
TNG50-1,67,0.5,-1,-0.03870429,0.00593983,1.0862544,0.59343745
TNG50-1,67,0.5,-1,-0.02202539,-0.01997745,0.74537275,1.39470103
TNG50-1,67,0.5,-1,0.06612522,-0.01356882,0.86136195,-0.22997834
TNG50-1,67,0.5,-1,0.03309738,-0.00099508,1.22582053,1.26010951
TNG50-1,67,0.5,-1,0.00080647,-0.03278717,0.89417416,-1.26192565
TNG50-1,67,0.5,-1,-0.02305131,0.03455313,0.48559011,-1.43584096
TNG50-1,67,0.5,-1,-0.02166163,0.07179891,0.78105894,0.69545084
TNG50-1,67,0.5,-1,0.01638732,-0.02321902,0.98583735,0.82002346
TNG50-1,67,0.5,-1,0.02920845,0.02425991,1.12576934,1.07774925
TNG50-1,67,0.5,-1,-0.04538088,-0.01198086,1.32890068,-1.39229833
TNG50-1,67,0.5,-1,0.00182404,0.01827437,1.19378919,0.86992917
TNG50-1,67,0.5,-1,-0.10158098,0.07828898,1.39079638,-0.38786501
TNG50-1,67,0.5,-1,0.01058569,0.02543298,0.24870401,-0.61783305
TNG50-1,67,0.5,-1,0.03810746,-0.08867073,1.21301183,-1.02722565
TNG50-1,67,0.5,-1,-0.01400343,0.02269978,0.59151349,1.55827945
TNG50-1,67,0.5,-1,0.09082635,0.06164319,1.25919182,-1.37079126
TNG50-1,67,0.5,-1,-0.04406192,-0.01107981,1.15959339,1.02732598
TNG50-1,67,0.5,-1,0.01087202,0.04978174,1.0369905,0.43823469
TNG50-1,67,0.5,-1,-0.00179124,-0.03450578,1.1232354,0.738527
TNG50-1,67,0.5,-1,-0.00501488,-0.07427696,0.61510877,0.66512895
TNG50-1,67,0.5,-1,-0.00571611,0.00705845,0.33076544,1.12605515
TNG50-1,67,0.5,-1,0.00535525,-0.08782384,0.49694584,-0.99339651
TNG50-1,67,0.5,-1,0.04239794,-0.01198855,1.27198911,-1.56820572
TNG50-1,67,0.5,-1,0.06888681,0.06434211,0.64489614,0.30953638
TNG50-1,67,0.5,-1,-0.00011251,-0.09548815,1.27675876,-0.45911663
TNG50-1,67,0.5,-1,0.0407658,-0.06397484,0.42776144,-1.18190696
TNG50-1,67,0.5,-1,-0.03508835,-0.05160161,0.94035626,-0.98602418
TNG50-1,67,0.5,-1,0.03829777,-0.00316599,1.11244604,-0.52857512
TNG50-1,67,0.5,-1,-0.03809958,-0.01828584,1.26906537,-1.35015168
TNG50-1,67,0.5,-1,0.054533,0.06995682,1.39028392,-1.39199823
TNG50-1,67,0.5,-1,0.11053204,0.04771742,1.19089497,1.30698503
TNG50-1,67,0.5,-1,-0.00610419,0.02476365,0.42651196,-0.59029662
TNG50-1,67,0.5,-1,-0.10962717,0.00728152,0.6166354,1.51497242
TNG50-1,67,0.5,-1,-0.02740365,0.01966149,0.29911898,1.45885198
TNG50-1,67,0.5,-1,0.06159376,-0.04309912,1.31646945,-1.12289543
TNG50-1,67,0.5,-1,0.02765384,0.04286052,0.86361869,0.67520461
TNG50-1,67,0.5,-1,0.01244568,-0.05560221,1.18285384,0.3166879
TNG50-1,67,0.5,-1,0.05043342,0.04176885,0.91498317,0.59893544
TNG50-1,67,0.5,-1,0.02422267,0.05930713,1.12678258,-1.26860339
TNG50-1,67,0.5,-1,0.06088626,0.01054323,1.15971323,-0.97841737
TNG50-1,67,0.5,-1,0.04597118,-0.00881065,0.88299633,-1.33002887
TNG50-1,67,0.5,-1,0.07608502,0.0200155,1.24667806,0.32714725
TNG50-1,67,0.5,-1,0.0179398,-0.14307592,0.98841787,1.52867095
TNG50-1,67,0.5,-1,0.04526297,0.01511291,0.79932636,0.54030536
TNG50-1,67,0.5,-1,-0.01535635,-0.0056677,1.29344686,0.66212689
TNG50-1,67,0.5,-1,-0.03007304,-0.00253141,0.39279967,1.52236881
TNG50-1,67,0.5,-1,0.08533838,0.03532663,0.95249178,0.55923979
TNG50-1,67,0.5,-1,0.01081023,-0.00373845,0.58472069,-1.44456219
TNG50-1,67,0.5,-1,0.04024403,-0.05701034,0.79582504,1.1529821
TNG50-1,67,0.5,-1,0.006187,-0.00707013,0.73005383,-0.42512569
TNG50-1,67,0.5,-1,-0.02932578,0.00337777,0.72257638,-1.55708761
TNG50-1,67,0.5,-1,0.00054914,0.0057467,0.49727639,0.02272684
TNG50-1,67,0.5,-1,0.0717997,0.00809597,0.84055619,1.37292312
TNG50-1,67,0.5,-1,0.027762,0.05196845,1.1643467,-0.76236813
TNG50-1,67,0.5,-1,-0.08557366,-0.05430173,1.31751716,-0.02666215
TNG50-1,67,0.5,-1,-0.01076222,0.00878502,0.84852519,-1.02486013
TNG50-1,67,0.5,-1,0.08911469,0.06449648,1.34516728,-1.38954945
TNG50-1,67,0.5,-1,-0.01068984,-0.08673057,1.19669213,-1.31775691
TNG50-1,67,0.5,-1,-0.09002393,0.00898233,1.34985722,0.71317579
TNG50-1,67,0.5,-1,0.09465244,-0.02926893,0.90889133,1.14377368
TNG50-1,67,0.5,-1,0.03411963,-0.01853552,1.26625361,-1.12060975
TNG50-1,67,0.5,-1,-0.00350064,-0.04524038,0.84402831,-0.66501683
TNG50-1,67,0.5,-1,-0.01857089,-0.00847754,0.62554087,-0.95809318
TNG50-1,67,0.5,-1,0.0541176,0.09206278,0.58125859,-1.48642642
TNG50-1,67,0.5,-1,-0.02709917,-0.06322152,1.13654849,0.1678596
TNG50-1,67,0.5,-1,0.05741282,-0.0584805,0.90882258,0.62807402
TNG50-1,67,0.5,-1,0.02710976,-0.06509673,0.89430381,0.46457081
TNG50-1,67,0.5,-1,0.0122341,0.08637091,0.98477237,-0.35169015
TNG50-1,67,0.5,-1,0.00727574,-0.02311699,0.79445385,0.17281978
TNG50-1,67,0.5,-1,-0.0087484,-0.00128195,1.22371077,-1.27517464
TNG50-1,67,0.5,-1,0.05228201,-0.02013915,0.27194032,-1.0860369
TNG50-1,67,0.5,-1,-0.04326714,-0.04722114,1.31871344,1.3565228
TNG50-1,67,0.5,-1,-0.08109626,-0.01175753,0.57033765,0.82155082
TNG50-1,67,0.5,-1,0.03072201,0.12291218,0.8615738,1.32807404
TNG50-1,67,0.5,-1,0.03156192,0.06960355,1.19359087,1.30903972
TNG50-1,67,0.5,-1,0.02401206,-0.04264689,0.685602,0.46933075
TNG50-1,67,0.5,-1,0.02038642,0.03237871,1.33007309,1.34535139
TNG50-1,67,0.5,-1,-0.01602702,-0.04157614,0.64795027,-0.26168178
TNG50-1,67,0.5,-1,0.03937414,-0.08881838,0.86595387,-1.55943556
TNG50-1,67,0.5,-1,-0.00227791,0.05097555,1.30809938,-1.37422337
TNG50-1,67,0.5,-1,-0.02435568,0.05800464,1.33422117,-1.22683175
TNG50-1,67,0.5,-1,-0.01559457,0.05230261,0.67897116,-1.27123462
TNG50-1,67,0.5,-1,0.10103198,-0.02349326,1.15132863,-0.46589068
TNG50-1,67,0.5,-1,-0.0867488,-0.00833879,0.47259495,0.63231089
TNG50-1,67,0.5,-1,0.02498941,0.03748828,0.66434293,0.91310016
TNG50-1,67,0.5,-1,-0.08395552,0.0195748,0.74428766,0.28341336
TNG50-1,67,0.5,-1,-0.00541167,-0.01968187,1.16400368,-1.11075352
TNG50-1,67,0.5,-1,-0.02168137,-0.08095359,0.73133615,0.77880585
TNG50-1,67,0.5,-1,-0.10425141,0.00569376,0.35380541,-0.45615322
TNG50-1,67,0.5,-1,0.01945188,0.05395048,1.32416387,-1.52997652
TNG50-1,67,0.5,-1,-0.0190019,-0.05987941,1.12165596,-0.68930118
TNG50-1,67,0.5,-1,-0.10496032,0.03193797,1.20244803,-0.53218405
TNG50-1,67,0.5,-1,0.0419784,0.01657708,1.06038194,-0.70922857
TNG50-1,67,0.5,-1,0.07175031,0.03750741,0.68986741,0.97976898
TNG50-1,67,0.5,-1,0.07450622,0.04359877,0.98345388,0.81658286
TNG50-1,67,0.5,-1,0.01794782,-0.03472326,0.88625765,0.61434482
TNG50-1,67,0.5,-1,0.00230291,-0.08084797,1.13242667,-1.13409899
TNG50-1,67,0.5,-1,0.06640783,-0.02667598,1.2823892,0.96708875
TNG50-1,67,0.5,-1,0.08411918,0.04445637,1.17427715,0.5566147
TNG50-1,67,0.5,-1,0.05667844,-0.0271002,0.52286177,-0.95869568
TNG50-1,67,0.5,-1,-0.04707688,-0.03470217,0.85265684,0.4652508
TNG50-1,67,0.5,-1,0.01006724,-0.09106752,1.07449593,-0.05179971
TNG50-1,67,0.5,-1,0.02197581,0.08763238,0.62686666,-0.1905374
TNG50-1,67,0.5,-1,-0.09048085,0.04128568,1.34674236,-1.21855102
TNG50-1,67,0.5,-1,0.02346803,0.0384948,1.18570458,0.05750458
TNG50-1,67,0.5,-1,0.11364959,0.04838627,1.20641257,-1.25685129
TNG50-1,67,0.5,-1,0.03199681,0.02883542,0.25282189,-1.05477909
TNG50-1,67,0.5,-1,0.07367065,-0.01221644,0.73478158,-1.1543898
TNG50-1,67,0.5,-1,0.00914574,-0.00818821,0.83600117,1.42662323
TNG50-1,67,0.5,-1,-0.00366092,-0.02137822,1.3959006,-0.67586751
TNG50-1,67,0.5,-1,0.01906357,0.13173704,1.24583032,-0.45488903
TNG50-1,67,0.5,-1,-0.04079133,0.0277956,0.81644133,-0.55895026
